"Data Source","World Development Indicators",

"Last Updated Date","2023-05-10",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Nicaragua","NIC","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.994","57.894","57.817","57.709","57.756","57.91","58.45","58.966","59.48","59.832","60.183","60.532","60.881","61.229","61.575","61.92","62.264","62.607","62.949","63.289","63.628","63.966","64.302","64.637","64.97","65.118","65.257","65.399","65.195","64.977","63.86","65.37","66.049",
"Netherlands","NLD","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.12","57.67","58.02","58.14","58.89","59.2","59.71","60.94","61.69","62.48","63.53","64.18","64.88","64.75","64.9","63.43","63.58","64.54","65.31","65.44","64.84","64.54","65","64.95","64.39","64.38","64.09","64.01","64.27","64.78","64.55","65.159","66.093",
"Norway","NOR","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.676","62.036","61.998","61.803","62.276","63.006","64.386","65.892","66.882","66.644","66.999","67.058","67.281","66.052","65.907","65.637","65.702","66.421","67.466","66.436","65.637","65.185","65.316","65.053","64.776","64.903","64.427","63.635","63.912","63.987","63.59","64.768","65.562",
"Nepal","NPL","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.434","41.369","41.333","41.324","41.341","41.38","41.335","41.308","41.294","41.289","41.293","41.222","41.146","41.055","40.943","40.805","40.732","40.623","40.484","40.335","40.19","40.037","39.932","39.854","39.774","39.674","39.798","39.92","40.047","40.189","39.807","39.667","40.05",
"Nauru","NRU","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.85","63.81","63.35","63.29","64.1","64.73","65.59","65.46","65.03","65.11","65.23","65.79","66.51","66.3","66.9","67.68","68.18","68.37","68.27","67.91","67.63","67.88","67.59","67.76","68.69","68.78","69.97","70.92","70.91","70.55","70.24","70.79","70.939",
"OECD members","OED","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.4008044193849","60.5369974280862","60.4047932116978","60.0821381066887","60.2251194593782","60.1397430556395","60.2037226970632","60.3666469372507","60.3091317868547","60.3005556384241","60.2425395619827","60.0423240532224","59.9583035816635","59.9159155807111","59.7466242890378","59.9944268001481","60.0935003457792","60.0823816930871","60.1919910892928","60.0792096672517","59.9518396995285","59.9256979429976","60.0539569142963","60.0095213959797","59.9701951555133","59.9968420650938","60.1750225290733","60.335915061581","60.5200634247029","60.7221086952258","59.1770129855761","59.8754118269331","60.475536575934",
"Oman","OMN","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.457","56.427","57.238","58.017","58.178","57.679","57.209","56.62","56.204","55.939","55.473","55.218","55.353","55.675","55.863","56.044","56.392","56.936","57.671","58.573","60.377","62.851","65.361","67.414","68.564","69.356","70.195","70.528","70.36","69.879","65.237","65.428","67.175",
"Other small states","OSS","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.7453340163897","60.5176683649187","60.201171220229","59.9676921791179","59.8790865700758","59.6935059357585","59.5059178202286","59.3841487787513","59.2452606699103","59.2285394844331","59.1447975320236","59.0415784373821","59.0017711922599","59.3767685814893","59.2172630083542","59.323347824977","59.7788621944878","60.2267208266543","60.642653038922","60.8744244500047","60.7391287892798","60.6978049962362","60.726369533331","61.2448357293412","61.4505163244312","61.7403542100464","61.9631986420122","62.1442102927442","62.2249236182072","62.2904189371894","61.1527815259911","61.5064472681927","62.0477814018512",
"Pakistan","PAK","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.35","49.68","49.68","49.2","49.15","48.36","49.24","50.12","49.95","50.18","50.41","50.43","50.45","50.59","50.73","50.38","50.03","50.05","50.08","50.54","51","50.77","51.11","51.45","51","52.03","51.683","51.337","50.99","51.6","51.11","52.73","52.749",
"Panama","PAN","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.76","57.35","58.863","60.36","60.66","61.74","61.61","61.48","60.72","61.24","61.719","62.196","62.67","62.77","63.12","63.27","62.31","62.17","63.68","64.15","63.07","61.49","63.13","63.87","63.77","63.7","63.95","63.53","64.91","66.05","63.085","64.473","65.984",
"Peru","PER","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.098","59.113","58.9","59.844","60.78","62.92","64.317","65.69","66.85","68.16","65.78","68.79","69.905","70.998","72.066","73.11","76.14","78.23","78.22","78.58","79.24","78.65","78.46","77.86","77.06","75.9","75.38","77","77.18","77.36","68.92","71.93","72.065",
"Philippines","PHL","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.584","61.718","61.811","61.824","61.739","61.64","61.493","61.373","61.493","61.457","61.364","61.327","61.262","61.14","61.52","61.59","61.42","61.26","61.07","61.44","61.43","62.23","61.73","61.45","62.17","61.41","61.59","59.14","58.98","59.44","54.75","56.788","58.371",
"Palau","PLW","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.528","73.087","72.412","71.537","71.334","71.673","71.376","71.758","72.14","72.173","72.47","70.359","68.158","65.872","63.51","61.081","58.596","56.067","53.505","50.925","48.34","48.383","48.286","48.218","47.806","47.643","47.519","47.465","47.548","47.411","46.961","47.081","47.074",
"Poland","POL","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.29","61.311","61.072","60.45","59.774","58.712","58.107","57.224","56.766","56.162","56.612","56.772","55.61","54.991","54.586","55.174","54.234","54.001","54.533","55.229","55.986","56.192","56.513","56.57","56.918","56.76","56.919","57.161","57.106","56.989","56.871","57.971","58.315",
"Pre-demographic dividend","PRE","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.3720210254301","67.4388332310299","67.3980704009446","67.2540809613242","67.1496782179789","67.0996821862979","67.041497318574","66.9429034867251","66.850080077861","66.7642971044475","66.7018723782951","66.6785521285558","66.648449714184","66.5951345175663","66.5808146641039","66.542978280758","66.4450209795305","66.3226525191493","66.1069016876286","65.8434342077218","65.5876148305775","65.3643110780514","64.4996288558151","63.7618299516292","63.7120132889741","63.7649150861465","63.9017282492269","63.7945096737576","63.9098588158759","64.035188590926","63.025069844476","64.1693522326201","64.6453644992333",
"Puerto Rico","PRI","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.59","45.64","45.57","47.12","46.61","46.1","46.88","47.7","47.55","47.33","45.94","46.07","46.2","46.71","46.67","47.7","47.23","46.13","44.8","43.2","41.9","40.5","40.38","40.26","40.14","40.02","40.1","40","40.5","40.9","40.2","40.291","40.945",
"Korea, Dem. People's Rep.","PRK","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.844","73.13","73.56","73.863","74.046","74.343","74.582","74.983","75.082","74.824","74.847","74.703","74.687","74.641","74.58","74.434","74.522","74.615","74.488","74.56","74.609","74.593","74.553","74.525","74.499","74.583","74.416","74.621","74.862","74.868","73.445","74.461","74.878",
"Portugal","PRT","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.86","60.54","59.42","58.8","58.45","58.14","57.72","57.74","60.59","60.66","60.8","61.43","62.01","61.99","61.52","61.86","62.06","62.21","62.03","61.36","61.23","60.49","60.14","59.28","58.81","58.58","58.45","58.94","59.11","59.25","58","57.81","58.701",
"Paraguay","PRY","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.161","69.246","69.162","69.4","69.679","70.103","70.03","70.221","70.012","69.665","69.226","68.944","68.75","67.6","71.37","70.28","67.05","68.82","69.3","69.62","67.74","67.92","71.28","69.87","67.96","67.93","69.97","70.2","71.87","72.39","70.12","71.92","71.075",
"West Bank and Gaza","PSE","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.146","41.053","40.807","40.772","40.734","40.624","40.776","40.351","39.863","39.645","40.25","36.63","35.91","38.76","38.22","38.64","38.63","39.92","39.38","39.53","40","41.36","41.68","41.8","42.12","43.97","43.77","44","43.45","44.27","40.94","43.37","44.495",
"Pacific island small states","PSS","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.6563051263762","64.886621781661","64.9082363948444","65.0600890527723","65.1214544807433","65.107313950217","65.1273891786007","65.1482574769537","65.1425270904708","65.1601629005362","65.29863357027","65.4025357769419","65.4710392827825","65.3914583751961","65.3129842231036","64.5824572685009","65.1264578905698","65.6784975903299","66.218848091784","66.8290203324412","67.3556993804669","67.86656232189","67.3232879061578","66.7364761523513","66.1894883435392","66.0063467842985","65.736712118755","65.7464906218065","65.8198308737434","65.9609557087717","65.2019107106628","65.5614820431906","65.7571923470724",
"Post-demographic dividend","PST","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.3647874017822","60.4755209385322","60.3303023512231","60.1014688248061","60.1408293739148","60.0645484577087","60.1546123490579","60.304275509078","60.2459619864019","60.3224689893169","60.3841012488656","60.2237325921981","60.2336963055446","60.1979101031956","60.140887186323","60.336816185238","60.5187294812926","60.6083618946687","60.7012603770455","60.446825355348","60.1886104608803","60.0393283889647","60.0812228486961","60.0224467852298","60.0156698738208","60.0058405060995","60.2072605202074","60.3690913031976","60.5440578932835","60.7816771676374","59.8453045016416","60.0471154591707","60.825548846779",
"French Polynesia","PYF","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.763","59.751","59.755","59.763","59.766","59.772","59.78","59.483","59.186","58.888","58.589","58.29","57.99","57.626","57.26","56.894","56.528","56.16","56.2","56.24","56.28","56.32","56.36","56.36","56.36","56.353","56.344","56.335","56.327","56.32","55.785","55.976","55.924",
"Qatar","QAT","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.113","82.193","81.891","81.953","81.945","82.023","82.027","81.27","80.947","80.917","80.863","81.136","81.307","81.676","81.439","82.081","83.582","85.173","86.133","86.596","86.632","86.491","86.287","86.301","86.812","87.389","87.527","87.49","87.491","87.411","87.615","87.89","88.29",
"Romania","ROU","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.896","69.433","69.82","68.95","68.067","67.17","64.8","66","65.1","64.94","64.41","63.18","57.77","55.93","55.6","53.94","54.97","54.77","54.51","54.44","54.87","54.11","54.61","54.53","54.87","54.54","53.72","54.94","54.98","55.14","55.06","51.07","52.102",
"Russian Federation","RUS","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.962","66.578","65.957","63.929","61.932","61.449","60.419","59.054","58.124","61.243","61.237","59.923","60.288","59.964","60.528","60.837","61.144","61.964","62.481","62.607","62.607","62.872","62.882","62.781","62.778","62.699","62.915","62.568","62.585","61.898","61.606","62.16","",
"Rwanda","RWA","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.873","63.6","63.159","62.525","61.795","61.172","61.215","61.349","61.597","61.862","62.025","61.929","61.796","61.616","61.431","61.283","61.184","61.118","61.078","61.038","60.98","60.935","60.864","60.778","60.696","60.629","60.53","60.46","53.67","52.84","56.97","55.778","54.902",
"South Asia","SAS","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.9763729286497","53.9261560622077","53.8562174943224","53.7969609936576","53.7966850913297","54.0894189774062","54.570382027494","55.0404486614936","55.4699760565862","55.854825774829","56.2361255143786","55.8334150189915","55.4303418566615","55.0407832626769","54.652741432943","54.2147716990006","54.1757411237672","54.1657215985403","54.1552770485144","54.18721781843","54.2221993657253","53.6703894180595","53.1814057515936","52.4719082854793","51.6545317815817","51.0074896534565","50.2112256343304","49.6365825554635","48.8459415109566","50.2959167694971","49.1789916717966","49.7941121335851","50.5744493695393",
"Saudi Arabia","SAU","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.285","53.069","53.326","52.781","51.893","51.114","50.497","50.037","49.745","49.724","51.259","51.528","52.058","52.775","53.197","53.101","52.787","52.587","52.423","52.248","53.226","54.257","55.339","55.921","56","56.624","57.371","55.577","56.288","58.398","60.08","59.096","59.023",
"Sudan","SDN","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.283","50.505","50.712","50.854","51.008","51.197","51.383","51.087","50.782","50.497","50.258","50.038","49.845","49.679","49.533","49.421","49.353","49.314","49.281","49.249","49.186","49.104","48.918","48.823","48.714","48.649","48.591","48.512","48.479","48.534","48.149","48.489","48.763",
"Senegal","SEN","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.141","51.094","51.041","50.977","50.889","50.773","50.735","50.666","50.576","50.476","50.376","50.309","50.237","50.162","50.092","50.03","50","49.498","48.995","48.493","47.991","47.49","46.989","46.488","45.989","45.49","50.12","46","49.29","50.71","50.228","50.852","51.276",
"Singapore","SGP","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.267","61.903","62.452","62.927","63.565","64.31","64.841","65.352","65.65","65.916","66.119","66.173","65.4","65.455","65.414","65.816","66.336","66.926","67.539","68.151","68.687","69.125","69.55","69.492","70.271","71.151","70.885","70.58","70.125","70.446","70.308","71.219","70.284",
"Solomon Islands","SLB","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.39","83.271","82.846","82.845","82.657","82.395","82.548","82.816","82.959","83.182","84.13","84.712","85.025","84.899","84.765","84.68","84.622","84.575","84.463","84.493","84.249","84.065","84.125","84.025","84.114","84.183","84.05","83.94","83.896","83.981","83.213","83.857","83.635",
"Sierra Leone","SLE","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.588","64.653","64.7","64.725","64.73","64.726","64.754","64.741","64.707","64.679","64.682","64.68","64.663","64.64","66.11","65.234","64.348","63.453","62.547","61.633","60.711","59.781","58.843","57.9","56.95","56.194","55.435","54.674","53.91","53.809","53.298","53.169","53.331",
"El Salvador","SLV","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.858","60.886","61.167","62.039","62.901","61.903","60.379","60.123","62.298","61.839","61.294","60.75","60.201","61.667","60.195","60.604","60.975","61.452","60.953","60.422","59.87","59.546","60.165","60.489","59.367","58.658","59.217","58.933","58.633","59.771","55.706","57.673","58.87",
"San Marino","SMR","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.354","33.442","33.505","33.554","33.615","33.716","33.842","33.968","34.094","34.205","34.286","34.399","34.462","34.488","34.498","34.501","34.552","34.599","34.63","34.629","34.591","34.578","34.522","34.44","34.354","34.276","34.206","34.146","34.091","34.03","33.707","33.866","33.967",
"Serbia","SRB","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.708","58.696","58.53","58.304","57.849","57.341","56.756","56.196","55.871","56.224","55.792","55.354","54.949","54.605","54.096","53.719","53.431","53.512","52.823","50.995","49.71","49.815","50.258","51.325","51.869","51.574","53.371","54.05","54.605","54.823","54.331","56.013","56.465",
"Sub-Saharan Africa (excluding high income)","SSA","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.3596420611823","69.3873144714834","69.3843888793237","69.3156147908855","69.2659561147655","69.2651150621461","69.2324148098085","69.1689389675549","69.1115825839521","69.0574473330953","69.0099444659226","68.992920037891","69.0046999187301","69.0068554432548","69.0135244738428","69.0122816122535","68.9106126048455","68.7589872899129","68.5694122418013","68.255775597195","67.7629905963985","67.7533270187604","67.0652226670628","66.4754440714281","66.3966525171739","66.5432413974892","66.6772667997074","66.7012729792474","66.6610202310557","66.773457574289","65.8905075982883","66.2935845048932","66.7512757242518",
"South Sudan","SSD","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.332","71.377","71.38","71.355","71.344","71.393","71.424","71.449","71.477","71.496","71.49","71.507","71.485","71.436","71.38","71.334","71.308","71.281","71.25","71.2","71.12","71.09","71.044","70.984","70.911","70.825","70.765","70.703","70.635","70.562","69.892","70.299","70.929",
"Sub-Saharan Africa","SSF","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.3596420611824","69.3873144714833","69.3843888793237","69.3156147908855","69.2659561147655","69.2651150621461","69.2324148098085","69.1689389675549","69.1115825839521","69.0574473330953","69.0099444659226","68.992920037891","69.0046999187301","69.0068554432548","69.0135244738428","69.0122816122535","68.9106126048455","68.7589872899129","68.5694122418013","68.255775597195","67.7629905963985","67.7533270187604","67.0652226670628","66.4754440714281","66.3966525171739","66.5432413974892","66.6772667997074","66.7012729792474","66.6610202310557","66.773457574289","65.8905075982882","66.2935845048932","66.7512757242518",
"Small states","SST","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.7770305120286","61.6102872226847","61.389405820337","61.2180158579582","61.1793209325869","61.0508284521589","60.8585656441536","60.7373537682362","60.5843095418646","60.4721723628604","60.3896868606468","60.2463092734988","60.1863835543882","60.4602165460341","60.4133418578331","60.4687852979875","60.8021552183462","61.1116781723537","61.419093903985","61.3982900194761","61.1074169317325","61.1010260362891","61.148879149716","61.5948556849317","61.7978577523251","62.1891501823999","62.2859300605726","62.4614471959452","62.5016189884941","62.4815198019551","61.2037553413248","61.683721875115","62.3249612578799",
"Sao Tome and Principe","STP","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.275","56.17","56.067","55.943","55.792","55.613","55.476","55.309","55.131","54.969","54.839","54.755","54.693","54.668","54.676","54.71","54.65","54.599","54.558","54.529","54.507","54.507","54.522","54.535","54.525","54.484","54.413","54.318","54.202","54.074","53.537","53.587","53.766",
"Suriname","SUR","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.383","48.416","48.353","47.973","48.048","47.98","47.637","47.294","46.952","46.61","47.169","47.728","48.288","48.849","49.409","49.97","50.531","51.092","51.653","52.213","52.772","53.331","53.889","54.446","55.002","55.557","56.11","56.138","56.33","56.338","53.659","54.481","55.204",
"Slovak Republic","SVK","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.573","66.13","64.174","62.17","59.89","59.82","60.15","59.67","59.31","59.33","59.75","60.48","59.74","60.08","60.1","59.49","59.14","58.85","59.3","58.87","58.99","58.77","59.21","59.28","59.35","59.64","60.05","59.95","59.79","59.69","59.04","60.61","61.752",
"Slovenia","SVN","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.491","57.611","57.699","57.649","57.569","57.515","57.48","58.33","59.58","57.88","57.41","57.67","58.11","56.45","58.97","59.25","59.29","59.69","59.49","59.43","59.17","57.92","57.54","57.24","57.67","57.32","56.6","58.43","58.81","58.07","57.76","58.48","59.242",
"Sweden","SWE","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.053","66.29","64.887","63.443","62.665","63.167","62.979","62.701","62.074","62.596","61.997","62.693","62.64","62.635","62.421","62.882","63.37","63.727","63.879","63.364","63.167","63.489","63.528","63.879","63.917","63.924","64.062","64.354","64.45","64.536","64.14","64.343","64.813",
"Eswatini","SWZ","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.62","54.444","54.305","54.174","54.007","53.786","53.634","53.415","53.154","52.892","52.649","52.475","52.351","52.255","52.165","52.068","51.97","51.881","51.803","51.735","51.674","51.612","51.525","51.43","51.352","51.296","51.14","51.036","50.956","50.858","50.375","50.338","50.482",
"Sint Maarten (Dutch part)","SXM","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.312","51.176","50.783","50.8","49.995","49.19","49.367","49.543","49.72","50.305","50.89","49.956","49.023","48.09","47.329","46.569","45.81","44.25","43.594","42.94","42.7","43.4","43.534","43.704","43.882","44.035","44.152","44.242","44.311","44.373","43.37","43.792","44.309",
"Turks and Caicos Islands","TCA","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.104","72.187","72.251","72.3","71.853","71.402","70.946","70.486","70.022","69.554","69.082","68.605","68.125","67.641","67.153","66.661","66.166","65.667","65.165","64.659","64.15","63.637","63.122","62.604","62.082","61.558","61.031","60.502","59.97","59.884","59.315","59.322","59.562",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.661288759137","76.4194019684344","76.2408162265115","75.9486233896724","75.8688403224749","75.664019058781","75.4592480649869","75.1447284746735","74.9526652661667","74.7323019993986","74.5331356997633","74.07865532078","73.4877190984358","72.9796872970912","72.5342423378377","71.9901759360523","71.5136754431142","71.3278714374317","70.8790413909903","70.3893009565911","69.9410633943266","70.0017769597553","69.6964437867048","69.2427866918952","69.00951999438","68.7051289091772","68.2848543452874","67.7730211125154","67.5048894617201","67.2350573948512","65.0994937686845","66.6328071840897","66.6647234491747",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.7532608787091","62.7165026417228","62.4469002836322","61.1559089038398","60.6436708952571","60.2079499922444","59.4792232042219","58.7005147511056","58.1981246010638","59.1458927297371","58.6731175135615","58.0578940788472","57.6351066324315","57.0572055963803","56.788214475817","56.7164321977802","56.5502489742239","56.8357825591395","57.1122800376694","57.2640408951215","57.470732001017","57.7133525505662","57.7360236560267","57.7849439471313","57.8942120661257","57.9569366327501","58.1150028823073","58.2142245297888","58.2299209741687","57.9715318181353","56.9450374473617","57.4676791770014","",
"Togo","TGO","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.551","59.542","59.508","59.452","59.384","59.314","59.166","59.023","58.884","58.748","58.613","58.583","58.545","58.507","58.475","58.454","58.464","58.471","58.475","58.472","58.457","58.444","58.416","58.372","58.312","58.238","58.16","58.07","57.968","57.854","57.304","57.666","58.024",
